"Mon","status","person_days","Deaths","MortalityRate","MR_unvac","person_days_AllGroups","Deaths_AllGroups","Average_mortality_rate","MR_ComparedToUnvacc","GroupSize_Share"
"2020-04","Doses_3p",0,0,NA,24.9977375428034,16773798,1148,24.9977375428034,NA,0
"2020-05","Doses_3p",0,0,NA,23.5643472089806,17298124,1116,23.5643472089806,NA,0
"2020-06","Doses_3p",0,0,NA,23.5445857045801,16707631,1077,23.5445857045801,NA,0
"2020-07","Doses_3p",0,0,NA,24.3990723073734,17230276,1151,24.3990723073734,NA,0
"2020-08","Doses_3p",0,0,NA,25.7057510527113,17192748,1210,25.7057510527113,NA,0
"2020-09","Doses_3p",0,0,NA,27.1467372400665,16603045,1234,27.1467372400665,NA,0
"2020-10","Doses_3p",0,0,NA,39.3182615098706,17111400,1842,39.3182615098706,NA,0
"2020-11","Doses_3p",0,0,NA,44.614047041294,16496570,2015,44.614047041294,NA,0
"2020-12","Doses_3p",0,0,NA,39.3442104766853,16989597,1830,39.3421633250041,NA,0
"2021-01","Doses_3p",0,0,NA,47.0063149004298,16925899,2186,47.172472197784,NA,0
"2021-02","Doses_3p",19,0,NA,45.3992958442991,15231666,1912,45.8490883400411,NA,1.24740130199809e-06
"2021-03","Doses_3p",31,0,NA,63.3258839421481,16795035,2402,52.2374916158257,NA,1.84578359020984e-06
"2021-04","Doses_3p",158,0,NA,69.2652628502252,16192337,1647,37.151323493329,NA,9.75770205375543e-06
"2021-05","Doses_3p",359,0,NA,71.9619132364014,16686457,1280,28.0179309484332,NA,2.15144533078532e-05
"2021-06","Doses_3p",535,0,NA,68.2926759924568,16112632,1127,25.5474555615743,NA,3.32037621165803e-05
"2021-07","Doses_3p",809,0,NA,61.0212779570886,16616075,1117,24.553587414597,NA,4.86877917919846e-05
"2021-08","Doses_3p",990,0,NA,58.7812194334129,16580269,1138,25.0692253545464,NA,5.97095258225304e-05
"2021-09","Doses_3p",2443,0,NA,58.8354930736424,16010171,1241,28.3117057275653,NA,0.000152590500126451
"2021-10","Doses_3p",341912,13,13.8873452818269,69.1954037814366,16504185,1407,31.1379659159177,0.200697510570096,0.0207166848893175
"2021-11","Doses_3p",3629310,108,10.8690081585756,108.756289761045,15924255,1770,40.5979745991257,0.0999391224402423,0.227910819061865
"2021-12","Doses_3p",9076946,357,14.3654319415363,121.194681071124,16395488,1898,42.2826389796998,0.118531868020725,0.553624631361994
"2022-01","Doses_3p",11343469,500,16.0995723618586,81.6609719704297,16344271,1477,33.0069325208815,0.197151368314456,0.694033340489766
"2022-02","Doses_3p",10936242,564,18.8365436682912,84.4282930131822,14721788,1423,35.3048658220048,0.223107005910331,0.742860989439598
"2022-03","Doses_3p",12218530,684,20.4468950029177,73.6301472393373,16254945,1445,32.4692731965565,0.277697326021288,0.751680796213091
"2022-04","Doses_3p",11849117,753,23.2112865456557,60.1367908554713,15687909,1384,32.2226499401545,0.385974812015495,0.755302507172881
"2022-05","Doses_3p",12253120,724,21.581523726202,56.4823583752867,16169093,1323,29.8857672474269,0.382093176471271,0.757811214271573
"2022-06","Doses_3p",11858381,659,20.2978593789489,52.3337652788253,15609805,1197,28.0083095208428,0.387853984340807,0.759675152892685
"2022-07","Doses_3p",12247791,791,23.5889680024749,53.4988397082608,16092216,1319,29.9377506491337,0.440924852410071,0.761100335715106
"2022-08","Doses_3p",12250587,836,24.9252546020856,50.4244797159666,16049089,1367,31.1105976170984,0.494308612453431,0.763319774723662
"2022-09","Doses_3p",11861129,835,25.7128769107899,57.6579094168079,15490926,1368,32.2551408482617,0.445955761678974,0.76568237431384
"2022-10","Doses_3p",12268771,903,26.8829494005553,61.4528911019728,15962851,1477,33.7956076893783,0.437456219202879,0.768582692402504
"2022-11","Doses_3p",11880677,846,26.0087451245413,54.204496150135,15405712,1335,31.6511661388971,0.479826342311209,0.77118649238672
"2022-12","Doses_3p",12262848,1104,32.882736538853,69.9940777422337,15873786,1757,40.4279262678733,0.46979312535483,0.77252194278038
